client_id,Variation
1553793,control
3384298,control
3055755,control
7501794,control
4899808,control
8691779,test
183855,control
1752038,control
3174146,control
5998492,test
1515775,control
7922721,control
4962051,test
5931176,test
6511525,control
3270995,control
9958200,test
7555239,control
5896467,test
2934452,control
60483,test
8151649,test
9040013,control
6241542,test
5801673,test
2594560,test
9025285,control
1116542,control
2822255,test
7187059,test
2228464,control
7889341,test
6210443,control
1700703,control
4145296,test
41199,test
3595800,test
4355856,test
4050302,test
9339804,test
400082,control
5692576,test
804894,control
5286680,test
6134713,control
8731340,control
7270372,control
6362415,control
1542322,test
7353626,test
5763294,test
2268780,control
9215075,control
6174475,control
1365548,test
5357739,test
8864633,control
2239512,test
5036356,control
342322,test
1494245,control
3571531,test
2798922,test
3826199,control
3035205,control
749650,test
5487566,control
1339225,test
9771196,control
1496620,test
5342133,control
6219717,test
6976539,test
8196104,test
2337837,test
6123944,test
7548414,test
7013671,test
4738551,control
5459128,test
3833224,control
8324479,control
7673150,test
4945232,test
5151853,control
3693187,test
346580,test
2583349,control
4109359,control
4580091,control
2444894,control
2696301,test
3378508,control
6411728,test
7555597,control
6723134,test
3649335,control
9717121,test
2057858,test
3952291,control
6145051,test
6768173,test
937991,control
4428861,test
82712,control
6737832,test
3019756,control
8976019,test
8231925,test
8834411,control
4828347,test
730546,test
6948375,test
2174418,control
5476413,control
687186,control
6911094,control
2666016,control
4897073,test
1264053,control
5273168,control
37667,test
6885626,test
2403725,test
7673842,test
8733552,control
3469137,test
5950877,control
8085803,control
9978718,control
133565,control
4722213,control
6876179,test
8016194,control
6618457,control
9212682,test
7137574,test
8547589,control
1990150,test
7211070,test
5645633,control
644901,control
1779464,test
552720,test
6311181,control
9460332,test
7612511,test
2532897,test
2764519,control
4226423,test
4275669,control
7301686,test
7053935,control
7725213,control
4359043,test
9726661,control
1649876,test
6233209,test
3072135,test
603774,test
3802316,test
1320603,control
2693752,test
9898215,test
7055378,test
2744682,control
6458159,test
9651697,test
4282220,control
8629169,control
5965304,control
905413,test
8331532,test
5315596,control
6737389,test
915511,test
3591603,test
3420276,control
843378,test
4508245,control
6066023,test
8506661,control
2925255,control
918073,test
2411415,control
7031997,test
6844346,test
4803655,test
187308,test
5062808,control
1751041,control
1129306,control
2234213,control
3242161,test
3287155,control
5258191,test
9847907,test
2788940,control
9955208,control
7923307,test
5618380,test
5417109,test
7418291,control
7371359,control
9383656,test
5025928,test
1386851,test
3783662,control
8974902,test
2771405,control
3859023,test
480111,control
4013884,test
5097578,test
3909754,test
272924,control
2743618,control
9463417,test
4774355,control
8514966,test
1185791,control
9915448,control
2130483,control
641775,control
1008245,control
8214271,control
7698544,control
3174168,test
4318832,test
6986418,test
6243294,test
4214427,test
613664,control
1434199,control
5122438,test
8168349,test
410752,test
8363319,control
3776819,test
8134743,test
9069149,test
409876,test
5580671,test
9404516,control
1302582,test
4246942,test
4072410,control
3906451,test
4538969,test
1197201,control
2331726,test
8170460,test
9098276,test
9587960,control
8951938,control
9957871,test
2101216,test
7111965,test
4149922,test
8865276,control
4104396,control
8397383,test
2066508,control
1099280,control
8941091,test
1983217,test
2402695,test
4772230,control
9640237,test
9543750,test
4207164,test
9366159,test
1003083,test
2752791,test
1403894,test
1730118,control
3431165,control
5854628,control
3246008,test
9473567,control
4829813,test
1647585,control
3157419,test
8248501,control
7562380,test
9425800,control
5599270,test
3698906,test
958011,test
6690600,test
405201,control
2117926,control
1424304,test
7516764,test
5015182,control
4429037,control
1056528,control
1814596,test
3156446,test
6599910,control
4790831,test
1409164,control
852300,test
1779552,test
6400340,test
8553638,test
6430556,control
524152,control
3534032,test
4032058,control
2278584,control
9844613,control
1101193,test
5770692,control
440758,control
2678865,control
5524988,test
3710626,test
8445867,test
2156246,control
2132645,test
1332642,control
9704686,control
5119615,test
9232682,test
3328812,test
662234,control
4408117,test
6488522,test
5276888,control
9796007,control
3617339,test
5238028,control
640390,test
802392,test
2568361,test
6574277,control
2007508,test
67925,test
1604587,control
5370765,control
8439704,control
573143,test
6326668,test
3040274,control
791333,control
11054,control
8707936,control
9609949,control
4666259,control
254955,test
4996294,test
8659835,test
116345,control
4296522,control
5112293,control
5396054,control
1745621,control
1497401,control
4916142,control
9583832,test
1391220,control
986219,control
5149024,test
6167838,control
547427,control
8701684,test
175625,test
6017678,test
3147904,test
2375918,test
8178704,test
5909675,test
9312518,control
1759997,control
4986860,test
5363561,control
9444789,control
2969410,test
8231898,control
7644663,control
5898344,test
1797742,test
8245786,test
5619094,test
5016571,control
8101345,test
6600155,test
7192763,control
8559109,control
6038525,test
6147140,control
2186143,test
8704203,control
3912274,test
7109374,control
8462560,test
5564419,test
9878739,test
4042089,control
8099995,control
4501679,control
1557537,control
3475041,test
1552420,control
3084223,control
6286096,test
3069573,test
6069933,test
3489363,control
5314916,control
8873119,test
8804582,control
4245389,test
3631920,control
8427350,test
8253604,control
3665178,control
1778253,test
491935,control
2345113,test
3983280,control
339258,test
1111086,control
7802443,test
3135360,control
1771717,test
4016160,test
8235049,test
777859,control
3942070,test
5770458,control
2614999,control
5754482,test
9169459,test
8314259,test
9159919,test
7033293,control
2421681,control
4550878,test
5650729,control
7590008,control
9070080,control
2342626,control
194066,test
8256948,test
7828508,control
9975849,control
2144401,control
2754680,control
2378550,control
1008407,control
2660545,control
2192499,control
3432347,test
3282769,test
9854179,test
7449052,test
229800,test
26070,test
4723047,control
8319869,test
5395719,test
2420919,control
9227879,control
7873544,control
8130441,control
8824795,test
7121750,control
6427940,control
2071744,control
9497286,test
358223,test
4632974,test
3739896,test
9640084,control
2809946,control
6218062,test
7721395,test
6960692,control
2394796,control
1021867,test
3242609,test
5908066,test
2450413,control
4068771,test
8549831,control
6965039,test
2460459,test
8504008,test
8766013,control
9590839,control
620269,control
8711355,test
5148264,control
8302339,control
5256284,test
7075904,control
4365422,test
2098439,control
3805781,test
6721343,control
3892413,test
8624715,control
4236434,control
5418315,test
7234411,test
1914194,control
3335814,test
6520360,test
7591606,test
5175329,test
5823904,control
3215110,control
3798398,control
2967798,test
2480299,test
4354856,test
3815811,control
8205909,test
4213724,control
1051611,test
4355879,test
3356132,control
7167313,test
9106700,control
1272601,test
9456512,control
6504620,test
7678969,test
460755,control
4653780,test
416018,control
4496382,control
7935876,control
9188669,control
3717232,control
4029062,control
9851640,test
3043851,control
573355,test
116693,control
5440461,test
2975456,test
8564445,control
3815207,control
6946226,control
4107591,control
9667893,test
6842495,test
2566668,test
5144725,test
7600143,control
7082928,control
3861955,test
8632297,test
5186330,control
9362246,test
3392317,control
4792942,control
4165514,control
9748860,control
3155479,test
6089880,test
1916748,test
7224021,test
3635853,test
1433649,test
2423011,control
2772837,control
4121001,test
5394104,control
7925502,test
9484526,test
8064319,control
772562,control
5773597,test
8434418,control
5604246,test
9599581,control
4404877,test
3681694,test
8519232,test
4786356,control
3814240,control
3084520,control
3377453,test
4235655,control
8515670,control
7048151,control
8242392,test
5529655,control
1530517,test
6077287,control
2727403,control
8285068,test
4264468,test
365203,test
8540263,test
7632169,test
907968,test
8584218,test
8712807,test
375492,control
8998966,control
1047370,test
6690242,control
8915203,test
5360482,control
7155435,control
8446580,control
8329209,test
2385262,control
8193081,control
1534664,test
7356503,control
8440164,test
1253755,control
2461921,test
8072875,control
3549330,test
1167212,test
8500269,control
3286510,control
4114730,test
7036428,control
1464670,test
4476550,test
4178617,test
9842563,test
4913912,test
4401660,control
8640165,test
5047201,test
2577435,control
5477839,control
1061300,test
5973078,test
5262910,control
3933888,test
1718198,control
7435030,control
5840984,control
1098795,control
4633937,control
4718233,control
3598438,control
2484214,test
8443908,control
2398368,test
3844266,test
4542413,test
6793485,test
4123242,control
8787604,control
6941337,control
7073366,control
3804520,test
7721482,test
3957097,test
497996,test
304915,test
1905509,control
3060931,control
7452449,control
1506121,test
7179755,control
9802021,control
6504017,control
5297883,test
3128351,test
5891980,control
761236,control
350673,test
8329806,control
6629347,control
4109815,test
6580084,test
618178,test
4753357,test
6259324,test
1309444,test
588254,test
7827903,test
1064769,test
3766077,control
6734072,control
5565651,control
5364272,control
5407437,control
7801931,control
7756840,test
8063233,test
949250,test
3780585,control
9722784,control
9883616,control
3243761,test
4244794,test
8812887,test
7198052,test
3081113,test
8866091,test
4288601,test
1850777,control
2158455,control
8924055,test
7004930,test
4060334,control
6050066,test
2726724,control
2057492,control
9144084,test
2330172,test
3232830,test
7328008,test
819412,control
3082498,test
2551175,control
3001576,control
4112213,control
8080988,test
4679130,control
106137,test
9330032,control
7190947,test
7703737,control
3411294,test
893856,control
4362459,test
2722728,test
9117206,test
3339371,test
4952622,test
8806177,control
8736046,test
7106140,test
7995807,control
3342954,test
4669475,control
1230061,control
2432885,control
5634806,control
3332995,test
2458102,control
2478585,test
6291263,control
161127,control
9794196,test
5473564,control
7159825,test
9494132,control
7961024,test
8183191,test
6671813,test
5859609,test
4005175,control
4924036,control
4395425,control
4177113,test
6032443,test
5484187,control
8420201,test
5357905,control
9046131,control
6642182,control
2032704,control
7762280,test
2176872,test
9847675,control
5589841,control
20185,test
6081831,control
9420931,control
388395,test
1158721,test
9045071,test
5293856,test
